model,id,quales_id,quales_split,assertion,input,goal,target_word,predicted_word,exact_match,raw_prediction,predicted_token_ids,prediction_truncated
spanishLLM,136,490,dev_gold,Alejandro Stipanicic fue presidente de ANCAP.,Alejandro Stipanicic fue presidente de, ANCAP,ANCAP,la,False, la,[276],False
spanishLLM,137,491,dev_gold,Pablo Caban fue gerente comercial de ALUR.,Pablo Caban fue gerente comercial de, ALUR,ALUR,la,False, la,[276],False
spanishLLM,138,493,dev_gold,El Frente Amplio propuso crear un subsidio de 16.300 pesos.,El Frente Amplio propuso crear un subsidio de 16.300, pesos,pesos,euros,False, euros,[1116],False
spanishLLM,139,494,dev_gold,El salario mínimo nacional fue de 16.300 pesos.,El salario mínimo nacional fue de 16.300, pesos,pesos,euros,False, euros.,"[1116, 14]",False
spanishLLM,140,496,dev_gold,"Se sugirió diferir los vencimientos de la DGI y BPS de micro, pequeñas y medianas empresas por 60 días.","Se sugirió diferir los vencimientos de la DGI y BPS de micro, pequeñas y medianas empresas por 60", días,días,000,False, 000,[4454],False
spanishLLM,141,500,dev_gold,El Tour de Francia 2020 atravesó la ciudad de Niza.,El Tour de Francia 2020 atravesó la ciudad de, Niza,Niza,"érvember,",False," érvember,","[221, 781, 86, 367, 967, 12]",False
spanishLLM,142,501,dev_gold,El Tour de Francia se corrió entre agosto y setiembre.,El Tour de Francia se corrió entre agosto y, setiembre,setiembre,septiembre,False, septiembre,[2071],False
spanishLLM,143,502,dev_gold,Egan Bernal ganó el Tour de Francia.,Egan Bernal ganó el Tour de, Francia,Francia,la,False, la,[276],False
spanishLLM,144,503,dev_gold,Christian Prudhomme fue director del Tour de Francia.,Christian Prudhomme fue director del Tour de, Francia,Francia,la,False, la,[276],False
spanishLLM,145,511,dev_gold,"Se debían realizar tests de diagnóstico de Covid-19 a todos los casos sospechosos, a todos los pacientes con sintomatología respiratoria, y especialmente a los trabajadores de la salud.","Se debían realizar tests de diagnóstico de Covid-19 a todos los casos sospechosos, a todos los pacientes con sintomatología respiratoria, y especialmente a los trabajadores de la", salud,salud,comunidad,False, comunidad,[1072],False
spanishLLM,146,513,dev_gold,La tasa de ataque es el número de personas que presentan una enfermedad en relación al número de personas expuestas a sufrirla en un período limitado y en condiciones especiales.,La tasa de ataque es el número de personas que presentan una enfermedad en relación al número de personas expuestas a sufrirla en un período limitado y en condiciones, especiales,especiales,de,False, de,[258],False
spanishLLM,147,515,dev_gold,"Las medidas necesarias para reducir la transmisión de Covid-19 incluyen el distanciamiento social, la cuarentena poblacional, el protocolo de aislamiento (cierre de escuelas, cancelación de eventos masivos, cierre de fronteras y exhortación a quedarse en domicilio), así como la reducción del riesgo individual y colectivo mediante el lavado de manos y toser en el pliegue del codo.","Las medidas necesarias para reducir la transmisión de Covid-19 incluyen el distanciamiento social, la cuarentena poblacional, el protocolo de aislamiento (cierre de escuelas, cancelación de eventos masivos, cierre de fronteras y exhortación a quedarse en domicilio), así como la reducción del riesgo individual y colectivo mediante el lavado de manos y toser en el pliegue del", codo,codo,mercado,False, mercado,[1368],False
spanishLLM,148,519,dev_gold,Los trabajadores informales no fueron contemplados en las medidas gubernamentales adoptadas durante la pandemia de COVID-19.,Los trabajadores informales no fueron contemplados en las medidas gubernamentales adoptadas durante la pandemia de, COVID-19,COVID-19,gripe,False, gripe,"[491, 8124]",False
spanishLLM,149,521,dev_gold,Alrededor de 400 funcionarios de la AUF fueron al seguro de paro.,Alrededor de 400 funcionarios de la AUF fueron al seguro de, paro,paro,vida,False, vida,[1118],False
spanishLLM,150,523,dev_gold,Ignacio Alonso fue presidente de la AUF.,Ignacio Alonso fue presidente de la, AUF,AUF,comisión,False, comisión,[586],False
spanishLLM,151,524,dev_gold,Óscar Tabárez fue director de la selección mayor de Uruguay.,Óscar Tabárez fue director de la selección mayor de, Uruguay,Uruguay,los,False, los,[310],False
spanishLLM,152,528,dev_gold,Lombardía es la región italiana que fue más afectada por el Coronavirus.,Lombardía es la región italiana que fue más afectada por el, Coronavirus,Coronavirus,conflicto,False, conflicto,[4404],False
spanishLLM,153,53,dev_gold,El artículo 7 de la Constitución protege la libertad de las personas.,El artículo 7 de la Constitución protege la libertad de las, personas,personas,personas,True, personas,[1040],False
spanishLLM,154,531,dev_gold,El preacuerdo impulsado para los trabajadores del SUNCA buscaba comenzar con una licencia especial por diez días hábiles.,El preacuerdo impulsado para los trabajadores del SUNCA buscaba comenzar con una licencia especial por diez días, hábiles,hábiles,?,False,?,[31],False
spanishLLM,155,535,dev_gold,El SUNCA continuó trabajando en el preacuerdo luego de recibir la negativa del Ministerio de Trabajo y Seguridad Social.,El SUNCA continuó trabajando en el preacuerdo luego de recibir la negativa del Ministerio de Trabajo y Seguridad, Social,Social,฀rabajo,False, ฀rabajo,"[221, 15521, 82, 483, 428]",False
spanishLLM,156,537,dev_gold,El primer fallecido por coronavirus en Uruguay fue una persona de 71 años.,El primer fallecido por coronavirus en Uruguay fue una persona de 71, años,años,años,True, años,[783],False
spanishLLM,157,538,dev_gold,El teléfono de apoyo para violencia de género es 0800 41 41 (o * 4141 por celular).,El teléfono de apoyo para violencia de género es 0800 41 41 (o * 4141 por, celular),celular),100),False, 100),"[2593, 9]",False
spanishLLM,158,54,dev_gold,Las elecciones departamentales aplazadas por la pandemia de Covid-19 estaban previstas para mayo.,Las elecciones departamentales aplazadas por la pandemia de Covid-19 estaban previstas para, mayo,mayo,el,False, el,[288],False
spanishLLM,159,540,dev_gold,Mónica Bottero fue presidenta del Instituto Nacional de las Mujeres.,Mónica Bottero fue presidenta del Instituto Nacional de las, Mujeres,Mujeres,personas,False, personas,[1040],False
spanishLLM,160,546,dev_gold,El Mides es el Ministerio de Desarrollo Social.,El Mides es el Ministerio de Desarrollo, Social,Social,?,False,?,[31],False
spanishLLM,161,548,dev_gold,Los refugios nocturnos funcionaban desde las 18.00 hasta las 9.00.,Los refugios nocturnos funcionaban desde las 18.00 hasta las, 9.00,9.00,18.00,False, 18.00,"[1211, 14, 370]",False
spanishLLM,162,549,dev_gold,Pablo Bartol fue el Ministro de Desarrollo Social de Uruguay.,Pablo Bartol fue el Ministro de Desarrollo Social de, Uruguay,Uruguay,`a,False, `a,"[221, 64, 65]",False
spanishLLM,163,550,dev_gold,El colectivo 'Ni Todo Está Perdido (Nitep)' es un colectivo integrado por personas que viven en la calle.,El colectivo 'Ni Todo Está Perdido (Nitep)' es un colectivo integrado por personas que viven en la, calle,calle,"comunidad,",False," comunidad,","[1072, 12]",False
spanishLLM,164,553,dev_gold,La OMS es la Organización Mundial de la Salud.,La OMS es la Organización Mundial de la, Salud,Salud,œnica฀,False, œnica฀,"[221, 130, 242, 78, 525, 15521]",False
spanishLLM,165,555,dev_gold,La demanda de servicios de salud aumenta en los inviernos.,La demanda de servicios de salud aumenta en los, inviernos,inviernos,países,False, países,[846],False
spanishLLM,166,556,dev_gold,El Puente San Martín es el paso fronterizo entre Fray Bentos y Gualeguaychú.,El Puente San Martín es el paso fronterizo entre Fray Bentos y, Gualeguaychú,Gualeguaychú,�,False, �,"[221, 10391]",False
spanishLLM,167,557,dev_gold,El primer caso positivo de COVID-19 en el puente San Martín es un camionero argentino.,El primer caso positivo de COVID-19 en el puente San Martín es un camionero, argentino,argentino,ice,False, ice,"[221, 1927]",False
spanishLLM,168,56,dev_gold,El artículo 331 literal D de la Constitución es el mecanismo constitucional para re-programar las elecciones obligatorias.,El artículo 331 literal D de la Constitución es el mecanismo constitucional para re-programar las elecciones, obligatorias,obligatorias,presidenciales,False, presidenciales,[16106],False
spanishLLM,169,566,dev_gold,Los primeros casos de Coronavirus en Uruguay se registraron en marzo de 2020.,Los primeros casos de Coronavirus en Uruguay se registraron en marzo de, 2020,2020,"1994,",False," 1994,","[3984, 12]",False
spanishLLM,170,568,dev_gold,"Se desaconsejó la asistencia a los velatorios de las personas que conformaban la población de riesgo, así como de quienes presentaban síntomas o tenían un riesgo mayor de haber contraído la enfermedad.","Se desaconsejó la asistencia a los velatorios de las personas que conformaban la población de riesgo, así como de quienes presentaban síntomas o tenían un riesgo mayor de haber contraído la", enfermedad,enfermedad,enfermedad,True, enfermedad.,"[3505, 14]",False
spanishLLM,171,569,dev_gold,El ministerio propuso que los directores de las funerarias ofrecieran una transmisión en vivo.,El ministerio propuso que los directores de las funerarias ofrecieran una transmisión en, vivo,vivo,el,False, el,[288],False
spanishLLM,172,571,dev_gold,Ruben Melogno es el vocalista de Psiglo.,Ruben Melogno es el vocalista de, Psiglo,Psiglo,la,False, la,[276],False
spanishLLM,173,572,dev_gold,Ruben Melogno murió de Covid-19.,Ruben Melogno murió de, Covid-19,Covid-19,cáncer,False, cáncer,[5348],False
spanishLLM,174,573,dev_gold,Italia fue el país europeo con el mayor número de víctimas por Coronavirus.,Italia fue el país europeo con el mayor número de víctimas por, Coronavirus,Coronavirus,la,False, la,[276],False
spanishLLM,175,584,dev_gold,El tiempo de funcionamiento de estos refugios dependió de la evolución de la emergencia sanitaria.,El tiempo de funcionamiento de estos refugios dependió de la evolución de la emergencia, sanitaria,sanitaria,de,False, de,[258],False
spanishLLM,176,590,dev_gold,La pérdida de ingresos globales estimada a consecuencia de la crisis de la pandemia fue de 2 billones de dólares.,La pérdida de ingresos globales estimada a consecuencia de la crisis de la pandemia fue de 2 billones de, dólares,dólares,"dólares,",False," dólares,","[2569, 12]",False
spanishLLM,177,591,dev_gold,25 millones de empleos estuvieron en riesgo a nivel global debido a la pandemia.,25 millones de empleos estuvieron en riesgo a nivel global debido a la, pandemia,pandemia,falta,False, falta,[2389],False
spanishLLM,178,597,dev_gold,Rodolfo Reich fue periodista de La Nación.,Rodolfo Reich fue periodista de La, Nación,Nación,cuerdas,False,cuerdas,"[4397, 501]",False
spanishLLM,179,6,dev_gold,Pablo da Silveira fue ministro de Educación y Cultura.,Pablo da Silveira fue ministro de Educación y, Cultura,Cultura,la,False, la,[276],False
spanishLLM,180,601,dev_gold,Guido Manini Ríos fue líder de Cabildo Abierto.,Guido Manini Ríos fue líder de Cabildo, Abierto,Abierto,!,False,!,[1],False
spanishLLM,181,603,dev_gold,La curva de casos de coronavirus representa la cantidad de casos registrados en cada país.,La curva de casos de coronavirus representa la cantidad de casos registrados en cada, país,país,caso,False, caso,[925],False
spanishLLM,182,606,dev_gold,Los primeros casos de Covid-19 en América del Sur comenzaron a comienzos de marzo.,Los primeros casos de Covid-19 en América del Sur comenzaron a comienzos de, marzo,marzo,mb,False, mb,"[221, 8770]",False
spanishLLM,183,608,dev_gold,La Comisión Académica de Posgrados depende de la Universidad de la República.,La Comisión Académica de Posgrados depende de la Universidad de la, República,República,ombudsman?,False, ombudsman?,"[221, 1466, 787, 83, 633, 31]",False
spanishLLM,184,61,dev_gold,La emergencia sanitaria se declaró en Uruguay en marzo.,La emergencia sanitaria se declaró en Uruguay en, marzo,marzo,el,False, el,[288],False
spanishLLM,185,612,dev_gold,La Agencia Nacional de Investigación e Innovación financió los proyectos para los kits RT-PCR.,La Agencia Nacional de Investigación e Innovación financió los proyectos para los kits, RT-PCR,RT-PCR,de,False, de,[258],False
spanishLLM,186,614,dev_gold,Los Juegos Olímpicos se jugaron en Japón.,Los Juegos Olímpicos se jugaron en, Japón,Japón,el,False, el,[288],False
spanishLLM,187,615,dev_gold,Shinzo Abe fue presidente de Japón.,Shinzo Abe fue presidente de, Japón,Japón,la,False, la,[276],False
spanishLLM,188,616,dev_gold,Thomas Bach fue el presidente del Comité Olímpico Internacional.,Thomas Bach fue el presidente del Comité Olímpico, Internacional,Internacional,฀),False, ฀),"[221, 15521, 9]",False
spanishLLM,189,617,dev_gold,Los Juegos Olímpicos de Tokio se realizaron en 2021.,Los Juegos Olímpicos de Tokio se realizaron en, 2021,2021,??,False, ??,"[221, 4134]",False
spanishLLM,190,618,dev_gold,Christophe de Kepper fue el director general del Comité Olímpico Internacional.,Christophe de Kepper fue el director general del Comité Olímpico, Internacional,Internacional,฀,False, ฀,"[221, 15521]",False
spanishLLM,191,620,dev_gold,Margaret Harris fue la vocera de la OMS.,Margaret Harris fue la vocera de la, OMS,OMS,comisión,False, comisión,[586],False
spanishLLM,192,621,dev_gold,El coronavirus se detectó por primera vez en la ciudad china de Wuhan.,El coronavirus se detectó por primera vez en la ciudad china de, Wuhan,Wuhan,la,False, la,[276],False
spanishLLM,193,624,dev_gold,Giuseppe Conte fue presidente de Italia.,Giuseppe Conte fue presidente de, Italia,Italia,la,False, la,[276],False
spanishLLM,194,627,dev_gold,En cerca de 100 escuelas hubo que contratar nuevos auxiliares.,En cerca de 100 escuelas hubo que contratar nuevos, auxiliares,auxiliares,estudiantes,False, estudiantes,[4434],False
spanishLLM,195,63,dev_gold,Las elecciones departamentales estuvieron previstas para el 10 de mayo.,Las elecciones departamentales estuvieron previstas para el 10 de, mayo,mayo,diciembre,False, diciembre,[1362],False
spanishLLM,196,633,dev_gold,Pinduoduo es una popular plataforma de comercio electrónico de compras en grupo.,Pinduoduo es una popular plataforma de comercio electrónico de compras en, grupo,grupo,"línea,",False," línea,","[2575, 12]",False
spanishLLM,197,637,dev_gold,El máximo de personas por grupo en los pubs y restaurantes de Irlanda era de seis personas.,El máximo de personas por grupo en los pubs y restaurantes de Irlanda era de seis, personas,personas,meses,False, meses,[1758],False
spanishLLM,198,641,dev_gold,Enrique Ruiz Escudero fue el ministro de salud español.,Enrique Ruiz Escudero fue el ministro de salud, español,español,",",False,",",[12],False
spanishLLM,199,644,dev_gold,Pedro Sánchez fue presidente de España,Pedro Sánchez fue presidente de, España,España,la,False, la,[276],False
spanishLLM,200,646,dev_gold,Las elecciones departamentales se quisieron posponer por el avance del nuevo coronavirus.,Las elecciones departamentales se quisieron posponer por el avance del nuevo, coronavirus,coronavirus,"gobierno,",False," gobierno,","[1107, 12]",False
spanishLLM,201,647,dev_gold,El diputado Iván Posada perteneció al Partido Independiente.,El diputado Iván Posada perteneció al Partido, Independiente,Independiente,de,False, de,[258],False
spanishLLM,202,648,dev_gold,Beatriz Argimón fue vicepresidenta de Uruguay.,Beatriz Argimón fue vicepresidenta de, Uruguay,Uruguay,la,False, la,[276],False
spanishLLM,203,649,dev_gold,Wilfredo Penco emitió un comunicado como vicepresidente de la Corte Electoral.,Wilfredo Penco emitió un comunicado como vicepresidente de la Corte, Electoral,Electoral,"chica,",False,"chica,","[374, 525, 12]",False
spanishLLM,204,650,dev_gold,El primer caso de covid en China se dio a finales de 2019.,El primer caso de covid en China se dio a finales de, 2019,2019,"1985,",False," 1985,","[6569, 12]",False
spanishLLM,205,652,dev_gold,China controló la expansión del coronavirus.,China controló la expansión del, coronavirus,coronavirus,virus,False, virus,[8234],False
spanishLLM,206,653,dev_gold,Varios millones de personas se confinaron en China debido al brote de COVID-19.,Varios millones de personas se confinaron en China debido al brote de, COVID-19,COVID-19,enfermedades,False, enfermedades,[4888],False
spanishLLM,207,66,dev_gold,El artículo 77 determina la fecha de las elecciones departamentales.,El artículo 77 determina la fecha de las elecciones, departamentales,departamentales,de,False, de,[258],False
spanishLLM,208,660,dev_gold,"El documento que recoge los resultados del estudio realizado por el grupo de investigación de género se llama 'La romantización del ""quédate en casa""'.","El documento que recoge los resultados del estudio realizado por el grupo de investigación de género se llama 'La romantización del ""quédate en"," casa""'","casa""'",la,False, la,[276],False
spanishLLM,209,666,dev_gold,La distancia a mantener entre personas saludables para evitar la propagación del virus era de más de dos metros.,La distancia a mantener entre personas saludables para evitar la propagación del virus era de más de dos, metros,metros,años,False, años,[783],False
spanishLLM,210,670,dev_gold,Gustavo Grecco fue presidente del SMU.,Gustavo Grecco fue presidente del, SMU,SMU,comité,False, comité,[1176],False
spanishLLM,211,671,dev_gold,El Sindicato Médico del Uruguay fue el primero en pedir el aislamiento masivo.,El Sindicato Médico del Uruguay fue el primero en pedir el aislamiento, masivo,masivo,de,False, de,[258],False
spanishLLM,212,672,dev_gold,Guido Manini Ríos fue el líder del partido Cabildo Abierto.,Guido Manini Ríos fue el líder del partido Cabildo, Abierto,Abierto,}?,False, }?,"[221, 93, 31]",False
spanishLLM,213,673,dev_gold,Gustavo Ribero fue el vocero del SUAS.,Gustavo Ribero fue el vocero del, SUAS,SUAS,gobierno,False, gobierno,[1107],False
spanishLLM,214,674,dev_gold,El coronavirus se conoce desde el año 1960.,El coronavirus se conoce desde el año, 1960,1960,2000,False, 2000,[2058],False
spanishLLM,215,677,dev_gold,Larry David nació en 1947.,Larry David nació en, 1947,1947,el,False, el,[288],False
spanishLLM,216,678,dev_gold,Larry David nació en Brooklyn.,Larry David nació en, Brooklyn,Brooklyn,el,False, el,[288],False
spanishLLM,217,680,dev_gold,José Luis Satdjian fue subsecretario del MSP.,José Luis Satdjian fue subsecretario del, MSP,MSP,ministerio,False, ministerio,[3687],False
spanishLLM,218,681,dev_gold,José Luis Satdjian fue subsecretario del MSP.,José Luis Satdjian fue subsecretario del, MSP,MSP,ministerio,False, ministerio,[3687],False
spanishLLM,219,682,dev_gold,Un médico con covid asintomático debía hacer 14 días de cuarentena.,Un médico con covid asintomático debía hacer 14 días de, cuarentena,cuarentena,trabajo,False, trabajo,[779],False
spanishLLM,220,683,dev_gold,Se consideraba 'contacto cercano' a aquella persona que estuviera a menos de dos metros de una persona confirmada como covid positivo durante un tiempo de diez minutos.,Se consideraba 'contacto cercano' a aquella persona que estuviera a menos de dos metros de una persona confirmada como covid positivo durante un tiempo de diez, minutos,minutos,minutos,True, minutos.,"[3319, 14]",False
spanishLLM,221,690,dev_gold,El Sindicato Médico del Uruguay y el ex presidente Tabaré Vázquez propusieron la cuarentena obligatoria.,El Sindicato Médico del Uruguay y el ex presidente Tabaré Vázquez propusieron la cuarentena, obligatoria,obligatoria,�ndice฀,False, �ndice฀,"[221, 10391, 78, 3442, 15521]",False
spanishLLM,222,692,dev_gold,Uruguay pudo realizar 200 tests por día.,Uruguay pudo realizar 200 tests por, día,día,cada,False, cada,[921],False
spanishLLM,223,697,dev_gold,Christian Di Candia fue intendente de Montevideo.,Christian Di Candia fue intendente de, Montevideo,Montevideo,฀,False, ฀,"[221, 15521]",False
spanishLLM,224,7,dev_gold,Pablo Mieres fue ministro de Trabajo y Seguridad Social.,Pablo Mieres fue ministro de Trabajo y Seguridad, Social,Social,฀,False, ฀,"[221, 15521]",False
spanishLLM,225,707,dev_gold,Se estimó que el número de personas que padecen hambre aguda aumentaría en 130 millones a causa de la pandemia de covid-19.,Se estimó que el número de personas que padecen hambre aguda aumentaría en 130 millones a causa de la pandemia de, covid-19,covid-19,gripe,False, gripe,"[491, 8124]",False
spanishLLM,226,708,dev_gold,Arif Husain fue jefe de la WFP.,Arif Husain fue jefe de la, WFP,WFP,sección,False, sección,[2685],False
spanishLLM,227,712,dev_gold,El gobierno de Estados Unidos planeó tres fases para reabrir el país tras la cuarentena.,El gobierno de Estados Unidos planeó tres fases para reabrir el país tras la, cuarentena,cuarentena,"guerra,",False," guerra,","[2136, 12]",False
spanishLLM,228,713,dev_gold,Estaba previsto avanzar de una etapa a otra cada 14 días.,Estaba previsto avanzar de una etapa a otra cada 14, días,días,"años,",False," años,","[783, 12]",False
spanishLLM,229,719,dev_gold,La duración del seguro de paro para los trabajadores de COPSA fue de cuatro meses.,La duración del seguro de paro para los trabajadores de COPSA fue de cuatro, meses,meses,años,False, años,[783],False
spanishLLM,230,724,dev_gold,"En Israel, los niños mayores de 12 años podían vacunarse en horario escolar.","En Israel, los niños mayores de 12 años podían vacunarse en horario", escolar,escolar,de,False, de,[258],False
spanishLLM,231,725,dev_gold,"En Israel, cuatro de cada diez personas de entre 12 y 15 años tenían al menos una dosis de la vacuna contra el COVID-19.","En Israel, cuatro de cada diez personas de entre 12 y 15 años tenían al menos una dosis de la vacuna contra el", COVID-19,COVID-19,vih/sida),False, vih/sida),"[5870, 15, 7412, 9]",False
spanishLLM,232,726,dev_gold,Claudio Moroni fue ministro de Trabajo de Argentina.,Claudio Moroni fue ministro de Trabajo de, Argentina,Argentina,"çamalí,",False," çamalí,","[221, 5102, 319, 282, 293, 12]",False
spanishLLM,233,728,dev_gold,Las medidas del gobierno argentino para pagar la mitad del sueldo de los trabajadores del sector privado representaron el 3% del PIB.,Las medidas del gobierno argentino para pagar la mitad del sueldo de los trabajadores del sector privado representaron el 3% del, PIB,PIB,salario,False, salario,[5549],False
spanishLLM,234,729,dev_gold,Ginés González García fue ministro de Salud.,Ginés González García fue ministro de, Salud,Salud,relaciones,False, relaciones,[2334],False
spanishLLM,235,731,dev_gold,Yamandú Orsi fue candidato a la Intendencia de Canelones por el Frente Amplio.,Yamandú Orsi fue candidato a la Intendencia de Canelones por el Frente, Amplio,Amplio,ísta,False, ísta,"[221, 514, 301]",False
spanishLLM,236,733,dev_gold,Guido Manini Ríos representó a Cabildo Abierto.,Guido Manini Ríos representó a Cabildo, Abierto,Abierto,!,False,!,[1],False
spanishLLM,237,737,dev_gold,Daniel Salinas fue ministro de Salud Pública.,Daniel Salinas fue ministro de Salud, Pública,Pública,í!,False,í!,"[293, 1]",False
spanishLLM,238,738,dev_gold,El laboratorio del MSP era capaz de procesar entre 80 y 100 muestras diarias.,El laboratorio del MSP era capaz de procesar entre 80 y 100 muestras, diarias,diarias,de,False, de,[258],False
spanishLLM,239,74,dev_gold,Iuli Edelstein fue presidente del Parlamento Israelí.,Iuli Edelstein fue presidente del Parlamento, Israelí,Israelí,ilares,False,ilares,[4314],False
spanishLLM,240,744,dev_gold,Baviera fue el estado con más casos de Covid-19.,Baviera fue el estado con más casos de, Covid-19,Covid-19,"enfermedad,",False," enfermedad,","[3505, 12]",False
spanishLLM,241,746,dev_gold,Wuhan es la capital de la provincia de Hubei.,Wuhan es la capital de la provincia de, Hubei,Hubei,la,False, la,[276],False
spanishLLM,242,75,dev_gold,La capital de Israel es Jerusalén.,La capital de Israel es, Jerusalén,Jerusalén,una,False, una,[361],False
spanishLLM,243,753,dev_gold,La VPN fue una de las herramientas informáticas más utilizadas para trabajar a distancia.,La VPN fue una de las herramientas informáticas más utilizadas para trabajar a, distancia,distancia,través,False, través,[1814],False
spanishLLM,244,754,dev_gold,Vestirse de trabajo es una actividad que se recomienda para no distraerse al teletrabajar.,Vestirse de trabajo es una actividad que se recomienda para no distraerse al, teletrabajar,teletrabajar,trabajo,False, trabajo.,"[779, 14]",False
spanishLLM,245,757,dev_gold,Slack es una aplicación de chat.,Slack es una aplicación de, chat,chat,la,False, la,[276],False
spanishLLM,246,76,dev_gold,Benny Gantz fue el líder del partido Azul y Blanco.,Benny Gantz fue el líder del partido Azul y, Blanco,Blanco,i?,False,i?,"[73, 31]",False
spanishLLM,247,760,dev_gold,"Las medidas sanitarias que se debían respetar durante la caravana del 1 de mayo de 2020 incluían, por ejemplo, que solo pudiera ir una persona por moto o bicicleta, no más de dos por auto (una persona adelante y otra atrás) y todo el mundo con tapaboca.","Las medidas sanitarias que se debían respetar durante la caravana del 1 de mayo de 2020 incluían, por ejemplo, que solo pudiera ir una persona por moto o bicicleta, no más de dos por auto (una persona adelante y otra atrás) y todo el mundo con", tapaboca,tapaboca,un,False, un,[303],False
spanishLLM,248,764,dev_gold,El Colegio Médico del Uruguay invirtió en la compra de hasta 2.000 kits de diagnóstico.,El Colegio Médico del Uruguay invirtió en la compra de hasta 2.000 kits de, diagnóstico,diagnóstico,"agua,",False," agua,","[1878, 12]",False
spanishLLM,249,765,dev_gold,La Red de Costura Solidaria entregó 1.235 tapabocas en el Hospital Maciel.,La Red de Costura Solidaria entregó 1.235 tapabocas en el Hospital, Maciel,Maciel,istas,False,istas,[1578],False
spanishLLM,250,768,dev_gold,En la ciudad italiana de Magenta se denunció discriminación al momento de realizar tests de Covid.,En la ciudad italiana de Magenta se denunció discriminación al momento de realizar tests de, Covid,Covid,tests,False, tests,"[2566, 1788]",False
spanishLLM,251,770,dev_gold,Nicola Mumoli fue jerarca del hospital de Magenta.,Nicola Mumoli fue jerarca del hospital de, Magenta,Magenta,la,False, la,[276],False
spanishLLM,252,771,dev_gold,Lombardía fue una de las regiones de Italia más afectadas por el Covid.,Lombardía fue una de las regiones de Italia más afectadas por el, Covid,Covid,desempleo,False, desempleo,[6284],False
spanishLLM,253,772,dev_gold,Tedros Adhanom Ghebreyesus fue director general de la Organización Mundial de la Salud.,Tedros Adhanom Ghebreyesus fue director general de la Organización Mundial de la, Salud,Salud,undidad,False, undidad,"[221, 9649, 468]",False
spanishLLM,254,80,dev_gold,"En Israel, debían pasar más de cinco meses desde la segunda dosis para recibir la vacuna de refuerzo.","En Israel, debían pasar más de cinco meses desde la segunda dosis para recibir la vacuna de", refuerzo,refuerzo,la,False, la,[276],False
spanishLLM,255,81,dev_gold,"Más de 1,2 millones de personas en Israel recibieron la tercera dosis contra el covid.","Más de 1,2 millones de personas en Israel recibieron la tercera dosis contra el", covid,covid,cáncer,False, cáncer,[5348],False
spanishLLM,256,83,dev_gold,"Las restricciones en Israel durante la cuarta ola de covid fueron el certificado de vacunación para acceder a determinados espacios y la limitación de personas congregadas, incluido en centros comerciales.","Las restricciones en Israel durante la cuarta ola de covid fueron el certificado de vacunación para acceder a determinados espacios y la limitación de personas congregadas, incluido en centros", comerciales,comerciales,de,False, de,[258],False
spanishLLM,257,87,dev_gold,Las empresas más afectadas por la pandemia fueron las microempresas y las empresas del sector vinculado a los alojamientos y servicios de comida y comercio.,Las empresas más afectadas por la pandemia fueron las microempresas y las empresas del sector vinculado a los alojamientos y servicios de comida y, comercio,comercio,comida,False, comida.,"[5260, 14]",False
spanishLLM,258,9,dev_gold,El PIT-CNT publicó un video en Facebook.,El PIT-CNT publicó un video en, Facebook,Facebook,un,False, un,[303],False
spanishLLM,259,90,dev_gold,Las medidas anunciadas por el gobierno que más implementaron las empresas fueron el seguro de paro flexible y el aplazamiento de aportes tributarios.,Las medidas anunciadas por el gobierno que más implementaron las empresas fueron el seguro de paro flexible y el aplazamiento de aportes, tributarios,tributarios,de,False, de,[258],False
spanishLLM,260,99,dev_gold,"Históricamente, seis de cada diez empresas han enviado empleados al seguro de desempleo.","Históricamente, seis de cada diez empresas han enviado empleados al seguro de", desempleo,desempleo,"vida,",False," vida,","[1118, 12]",False
spanishLLM,261,10,test_gold,INAC quiere decir Instituto Nacional de Carnes.,INAC quiere decir Instituto Nacional de, Carnes,Carnes,฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀,False,฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀฀,"[15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521, 15521]",True
spanishLLM,262,102,test_gold,El Comité Olímpico Nacional Italiano (CONI) decidió suspender el deporte en Italia.,El Comité Olímpico Nacional Italiano (CONI) decidió suspender el deporte en, Italia,Italia,el,False, el,[288],False
spanishLLM,263,109,test_gold,El período de incubación del virus está en un rango que va de dos a diez días.,El período de incubación del virus está en un rango que va de dos a diez, días,días,años,False, años.,"[783, 14]",False
spanishLLM,264,11,test_gold,Pablo Bartol fue ministro de Desarrollo Social.,Pablo Bartol fue ministro de Desarrollo, Social,Social,",",False,",",[12],False
spanishLLM,265,110,test_gold,El coronavirus era muy similar a la gripe.,El coronavirus era muy similar a la, gripe,gripe,de,False, de,[258],False
spanishLLM,266,111,test_gold,El segundo caso positivo de COVID-19 en Liverpool fue el preparador físico Gastón Mañaka.,El segundo caso positivo de COVID-19 en Liverpool fue el preparador físico Gastón, Mañaka,Mañaka,ico,False,ico,[608],False
