model,id,quales_id,quales_split,assertion,input,goal,target_word,predicted_word,target_token_count,target_token_ids,target_token_details,nll_sum,nll_mean,target_word_probability,geometric_mean_token_probability,token_perplexity
spanishLLM,271,12,test_gold,Ignacio Elgue fue el presidente del Instituto Nacional de Alimentación.,Ignacio Elgue fue el presidente del Instituto Nacional de, Alimentación,Alimentación,la,4,"[221, 33, 76, 14105]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.06121000432358514, ""nll"": 2.7934446334838867}, {""position"": 1, ""token_id"": 33, ""token"": ""A"", ""probability"": 0.0018537193490975813, ""nll"": 6.290561199188232}, {""position"": 2, ""token_id"": 76, ""token"": ""l"", ""probability"": 3.818815851582198e-05, ""nll"": 10.172985076904297}, {""position"": 3, ""token_id"": 14105, ""token"": ""imentaciÃ³n"", ""probability"": 3.0354465744311805e-05, ""nll"": 10.402566909790039}]",29.659557819366455,7.414889454841614,1.3152784464390768e-13,0.0006022189618151057,1660.525595185463
spanishLLM,272,120,test_gold,El primer caso de Covid en Chile fue un médico de 33 años.,El primer caso de Covid en Chile fue un médico de 33, años,años,"años,",1,[783],"[{""position"": 0, ""token_id"": 783, ""token"": ""ĠaÃ±os"", ""probability"": 0.6834849834515075, ""nll"": 0.3805505931377411}]",0.3805505931377411,0.3805505931377411,0.6834849834515075,0.6834849834515075,1.4630899349831128
spanishLLM,273,122,test_gold,El primer caso de Covid en Chile provino del sudeste asiático.,El primer caso de Covid en Chile provino del sudeste, asiático,asiático,de,2,"[6645, 2497]","[{""position"": 0, ""token_id"": 6645, ""token"": ""Ġasi"", ""probability"": 0.11905337406542237, ""nll"": 2.128183364868164}, {""position"": 1, ""token_id"": 2497, ""token"": ""Ã¡tico"", ""probability"": 0.9973916081499297, ""nll"": 0.002611799631267786}]",2.130795164499432,1.065397582249716,0.11874283621478675,0.3445908243334212,2.9019925354495633
spanishLLM,274,123,test_gold,El primer país donde se detectaron casos de Covid-19 fue China.,El primer país donde se detectaron casos de Covid-19 fue, China,China,el,4,"[221, 35, 72, 731]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.00039611082358675015, ""nll"": 7.8338165283203125}, {""position"": 1, ""token_id"": 35, ""token"": ""C"", ""probability"": 0.0013202258867149371, ""nll"": 6.629952430725098}, {""position"": 2, ""token_id"": 72, ""token"": ""h"", ""probability"": 0.009922292299044578, ""nll"": 4.612971305847168}, {""position"": 3, ""token_id"": 731, ""token"": ""ina"", ""probability"": 0.00039473175883966564, ""nll"": 7.83730411529541}]",26.91404438018799,6.728511095046997,2.0482314955801956e-12,0.0011963128288794494,835.9017606930373
spanishLLM,275,125,test_gold,Ginés González García fue el Ministro de Salud de Argentina.,Ginés González García fue el Ministro de Salud de, Argentina,Argentina,"alud,",5,"[221, 33, 82, 854, 2021]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.67213982398751, ""nll"": 0.39728888869285583}, {""position"": 1, ""token_id"": 33, ""token"": ""A"", ""probability"": 4.750734879935563e-07, ""nll"": 14.559796333312988}, {""position"": 2, ""token_id"": 82, ""token"": ""r"", ""probability"": 0.0006515683632247601, ""nll"": 7.336128234863281}, {""position"": 3, ""token_id"": 854, ""token"": ""gen"", ""probability"": 6.319063559331382e-05, ""nll"": 9.669354438781738}, {""position"": 4, ""token_id"": 2021, ""token"": ""tina"", ""probability"": 0.00016823586830594042, ""nll"": 8.690143585205078}]",40.65271148085594,8.130542296171189,2.2118299244801543e-18,0.0002944085009045853,3396.641051217776
spanishLLM,276,126,test_gold,Miguel Asqueta fue director general de Salud.,Miguel Asqueta fue director general de, Salud,Salud,la,4,"[221, 51, 282, 787]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.007282613167274309, ""nll"": 4.922265529632568}, {""position"": 1, ""token_id"": 51, ""token"": ""S"", ""probability"": 0.0002743423639668739, ""nll"": 8.201133728027344}, {""position"": 2, ""token_id"": 282, ""token"": ""al"", ""probability"": 0.0011085559719776798, ""nll"": 6.804697036743164}, {""position"": 3, ""token_id"": 787, ""token"": ""ud"", ""probability"": 0.0118219922552981, ""nll"": 4.437793731689453}]",24.36589002609253,6.091472506523132,2.618354316223618e-11,0.002262075540219919,442.0718858499217
spanishLLM,277,127,test_gold,Los primeros casos de Covid en el sudeste asiático aparecieron en enero de 2020.,Los primeros casos de Covid en el sudeste asiático aparecieron en enero de, 2020,2020,1996,1,[14905],"[{""position"": 0, ""token_id"": 14905, ""token"": ""Ġ2020"", ""probability"": 9.589283600618486e-05, ""nll"": 9.252279281616211}]",9.252279281616211,9.252279281616211,9.589283600618486e-05,9.589283600618486e-05,10428.30769897662
spanishLLM,278,128,test_gold,Jaime Mañalich fue Ministro de Salud de Chile.,Jaime Mañalich fue Ministro de Salud de, Chile,Chile,"alud,",4,"[221, 35, 72, 2850]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.6858798285991425, ""nll"": 0.37705284357070923}, {""position"": 1, ""token_id"": 35, ""token"": ""C"", ""probability"": 4.558624746444126e-06, ""nll"": 12.298489570617676}, {""position"": 2, ""token_id"": 72, ""token"": ""h"", ""probability"": 0.004364120628606713, ""nll"": 5.434338569641113}, {""position"": 3, ""token_id"": 2850, ""token"": ""ile"", ""probability"": 0.0001386896061591714, ""nll"": 8.883272171020508}]",26.993153154850006,6.7482882887125015,1.892441815507078e-12,0.0011728855449461212,852.5981109656672
spanishLLM,279,129,test_gold,El CAF puso a disposición fondos para atender problemáticas relacionadas con el covid en América Latina.,El CAF puso a disposición fondos para atender problemáticas relacionadas con el covid en América, Latina,Latina,?,4,"[221, 44, 65, 2021]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.026355234491970407, ""nll"": 3.6360883712768555}, {""position"": 1, ""token_id"": 44, ""token"": ""L"", ""probability"": 0.0015259728200741182, ""nll"": 6.485123157501221}, {""position"": 2, ""token_id"": 65, ""token"": ""a"", ""probability"": 0.0001214119581353821, ""nll"": 9.016321182250977}, {""position"": 3, ""token_id"": 2021, ""token"": ""tina"", ""probability"": 2.621641759419796e-05, ""nll"": 10.549124717712402}]",29.686657428741455,7.421664357185364,1.2801135439152305e-13,0.0005981527767156435,1671.8136886212114
spanishLLM,280,138,test_gold,"El Consejo Superior de Deportes de España, la Liga y la Real Federación Española de Fútbol son los anunciantes de la vuelta del fútbol en España.","El Consejo Superior de Deportes de España, la Liga y la Real Federación Española de Fútbol son los anunciantes de la vuelta del fútbol en", España,España,฀a฀a฀a฀,4,"[221, 37, 83, 1780]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.0455395965087147, ""nll"": 3.0891730785369873}, {""position"": 1, ""token_id"": 37, ""token"": ""E"", ""probability"": 0.0018942237200130336, ""nll"": 6.268946170806885}, {""position"": 2, ""token_id"": 83, ""token"": ""s"", ""probability"": 0.01687073562293484, ""nll"": 4.082174777984619}, {""position"": 3, ""token_id"": 1780, ""token"": ""paÃ±a"", ""probability"": 2.349951573369913e-06, ""nll"": 12.961115837097168}]",26.40140986442566,6.600352466106415,3.419899796933004e-12,0.001359888638413344,735.3543310478381
spanishLLM,281,140,test_gold,Irene Lozano fue presidenta del Consejo Superior de Deportes.,Irene Lozano fue presidenta del Consejo Superior de, Deportes,Deportes,฀,4,"[221, 36, 69, 3906]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.19615881420144962, ""nll"": 1.6288306713104248}, {""position"": 1, ""token_id"": 36, ""token"": ""D"", ""probability"": 0.0019412597825178303, ""nll"": 6.244418144226074}, {""position"": 2, ""token_id"": 69, ""token"": ""e"", ""probability"": 0.00013818013468357352, ""nll"": 8.88695240020752}, {""position"": 3, ""token_id"": 3906, ""token"": ""portes"", ""probability"": 5.136600338309299e-06, ""nll"": 12.179119110107422}]",28.93932032585144,7.23483008146286,2.702793541329999e-13,0.0007210298061911493,1386.9052172510246
spanishLLM,282,143,test_gold,El Palacio de Viana está ubicado en Madrid.,El Palacio de Viana está ubicado en, Madrid,Madrid,una,4,"[221, 45, 277, 4728]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.0017571940077709194, ""nll"": 6.344037055969238}, {""position"": 1, ""token_id"": 45, ""token"": ""M"", ""probability"": 0.0013976130471296726, ""nll"": 6.572989463806152}, {""position"": 2, ""token_id"": 277, ""token"": ""ad"", ""probability"": 0.0023046974218432215, ""nll"": 6.072805881500244}, {""position"": 3, ""token_id"": 4728, ""token"": ""rid"", ""probability"": 8.124508136981715e-05, ""nll"": 9.41804027557373}]",28.407872676849365,7.101968169212341,4.598515491051046e-13,0.0008234825742114178,1214.354779708142
spanishLLM,283,147,test_gold,Las economías de América del Norte y Asia fueron las más afectadas por la pandemia.,Las economías de América del Norte y Asia fueron las más afectadas por la, pandemia,pandemia,crisis,3,"[2316, 257, 6267]","[{""position"": 0, ""token_id"": 2316, ""token"": ""Ġpan"", ""probability"": 0.0007888106562674177, ""nll"": 7.144984245300293}, {""position"": 1, ""token_id"": 257, ""token"": ""de"", ""probability"": 0.6446744326132123, ""nll"": 0.4390098452568054}, {""position"": 2, ""token_id"": 6267, ""token"": ""mia"", ""probability"": 0.9648234188753984, ""nll"": 0.03581018000841141}]",7.61980427056551,2.53993475685517,0.0004906378539850928,0.07887154545047642,12.678843736210315
spanishLLM,284,148,test_gold,Se esperaban caídas superiores al 30% en el comercio local de América Latina.,Se esperaban caídas superiores al 30% en el comercio local de América, Latina,Latina,),4,"[221, 44, 65, 2021]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.008559964655781726, ""nll"": 4.760659217834473}, {""position"": 1, ""token_id"": 44, ""token"": ""L"", ""probability"": 0.0012576802237193193, ""nll"": 6.678486347198486}, {""position"": 2, ""token_id"": 65, ""token"": ""a"", ""probability"": 0.00039251135199611635, ""nll"": 7.842945098876953}, {""position"": 3, ""token_id"": 2021, ""token"": ""tina"", ""probability"": 0.00018101926068220942, ""nll"": 8.616907119750977}]",27.89899778366089,6.974749445915222,7.649256283441551e-13,0.0009352006564088743,1069.2892409207154
spanishLLM,285,150,test_gold,"Los sectores económicos más afectados por la pandemia de COVID-19 fueron la construcción, el comercio, la hotelería y la gastronomía.","Los sectores económicos más afectados por la pandemia de COVID-19 fueron la construcción, el comercio, la hotelería y la", gastronomía,gastronomía,industria,3,"[1367, 8530, 5428]","[{""position"": 0, ""token_id"": 1367, ""token"": ""Ġgas"", ""probability"": 0.0067980343895156885, ""nll"": 4.991121768951416}, {""position"": 1, ""token_id"": 8530, ""token"": ""tron"", ""probability"": 0.9198657439277311, ""nll"": 0.08352755010128021}, {""position"": 2, ""token_id"": 5428, ""token"": ""omÃŃa"", ""probability"": 0.5913941589869415, ""nll"": 0.5252725481987}]",5.599921867251396,1.8666406224171321,0.003698152652026579,0.15464229203925056,6.466536332416651
spanishLLM,286,154,test_gold,El undécimo fallecido por coronavirus en Uruguay tenía 80 años.,El undécimo fallecido por coronavirus en Uruguay tenía 80, años,años,años,1,[783],"[{""position"": 0, ""token_id"": 783, ""token"": ""ĠaÃ±os"", ""probability"": 0.6290574717454009, ""nll"": 0.4635326564311981}]",0.4635326564311981,0.4635326564311981,0.6290574717454009,0.6290574717454009,1.5896798701482255
spanishLLM,287,160,test_gold,Tedros Adhanom Ghebreyesus fue director general de la OMS.,Tedros Adhanom Ghebreyesus fue director general de la, OMS,OMS,agencia,4,"[221, 47, 45, 51]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.006347166778560791, ""nll"": 5.059746742248535}, {""position"": 1, ""token_id"": 47, ""token"": ""O"", ""probability"": 0.0004955830829809468, ""nll"": 7.609775543212891}, {""position"": 2, ""token_id"": 45, ""token"": ""M"", ""probability"": 2.165689333746048e-07, ""nll"": 15.345356941223145}, {""position"": 3, ""token_id"": 51, ""token"": ""S"", ""probability"": 1.545910305802645e-07, ""nll"": 15.682482719421387}]",43.69736194610596,10.92434048652649,1.0531175083295294e-19,1.801437538101637e-05,55511.22250143652
spanishLLM,288,164,test_gold,China fue el país más afectado por el COVID-19.,China fue el país más afectado por el, COVID-19,COVID-19,cáncer,8,"[221, 35, 47, 54, 41, 36, 13, 755]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.0002959611720954518, ""nll"": 8.125282287597656}, {""position"": 1, ""token_id"": 35, ""token"": ""C"", ""probability"": 5.6360878978547034e-05, ""nll"": 9.783735275268555}, {""position"": 2, ""token_id"": 47, ""token"": ""O"", ""probability"": 4.060973623546659e-07, ""nll"": 14.716672897338867}, {""position"": 3, ""token_id"": 54, ""token"": ""V"", ""probability"": 1.5023562096414016e-06, ""nll"": 13.408475875854492}, {""position"": 4, ""token_id"": 41, ""token"": ""I"", ""probability"": 1.0134301431191408e-06, ""nll"": 13.802169799804688}, {""position"": 5, ""token_id"": 36, ""token"": ""D"", ""probability"": 1.5540054529345149e-06, ""nll"": 13.374674797058105}, {""position"": 6, ""token_id"": 13, ""token"": ""-"", ""probability"": 9.072217528760063e-05, ""nll"": 9.307708740234375}, {""position"": 7, ""token_id"": 755, ""token"": ""19"", ""probability"": 0.00027863817932818414, ""nll"": 8.185596466064453}]",90.70431613922119,11.338039517402649,4.051501610965825e-40,1.1911103598312873e-05,83955.27683443567
spanishLLM,289,165,test_gold,Italia fue el segundo país más afectado por el Covid.,Italia fue el segundo país más afectado por el, Covid,Covid,accidente,4,"[221, 35, 79, 1850]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.00022115052392527944, ""nll"": 8.416666984558105}, {""position"": 1, ""token_id"": 35, ""token"": ""C"", ""probability"": 4.0370061330860646e-05, ""nll"": 10.117422103881836}, {""position"": 2, ""token_id"": 79, ""token"": ""o"", ""probability"": 3.613620749428967e-05, ""nll"": 10.228215217590332}, {""position"": 3, ""token_id"": 1850, ""token"": ""vid"", ""probability"": 2.5214955037372153e-06, ""nll"": 12.890658378601074}]",41.65296268463135,10.413240671157837,8.1348238106980615e-19,3.0032192414507714e-05,33297.60232612681
spanishLLM,290,167,test_gold,El Covid empezó en la ciudad china de Wuhan.,El Covid empezó en la ciudad china de, Wuhan,Wuhan,la,4,"[221, 55, 85, 3336]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.023714955662136526, ""nll"": 3.7416493892669678}, {""position"": 1, ""token_id"": 55, ""token"": ""W"", ""probability"": 9.647457275552638e-05, ""nll"": 9.246231079101562}, {""position"": 2, ""token_id"": 85, ""token"": ""u"", ""probability"": 3.053354487955957e-05, ""nll"": 10.396684646606445}, {""position"": 3, ""token_id"": 3336, ""token"": ""han"", ""probability"": 1.6151389318472996e-05, ""nll"": 11.033504486083984}]",34.41806960105896,8.60451740026474,1.1282940411130552e-15,0.0001832759897957837,5456.252077068336
spanishLLM,291,171,test_gold,Jorge Quian fue ministro de Salud.,Jorge Quian fue ministro de, Salud,Salud,la,4,"[221, 51, 282, 787]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.0002145302870173483, ""nll"": 8.447059631347656}, {""position"": 1, ""token_id"": 51, ""token"": ""S"", ""probability"": 0.00047891786036217076, ""nll"": 7.643981456756592}, {""position"": 2, ""token_id"": 282, ""token"": ""al"", ""probability"": 0.0012506980781619805, ""nll"": 6.684053421020508}, {""position"": 3, ""token_id"": 787, ""token"": ""ud"", ""probability"": 0.03789935490658593, ""nll"": 3.2728211879730225}]",26.04791569709778,6.511978924274445,4.87005591637665e-12,0.001485537047030289,673.15722754884
spanishLLM,292,172,test_gold,Lucía Alonso fue directora de Epidemiología.,Lucía Alonso fue directora de, Epidemiología,Epidemiología,la,5,"[221, 37, 4723, 11747, 1753]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.007796858180304399, ""nll"": 4.854034423828125}, {""position"": 1, ""token_id"": 37, ""token"": ""E"", ""probability"": 0.0007914374280742789, ""nll"": 7.141659736633301}, {""position"": 2, ""token_id"": 4723, ""token"": ""pide"", ""probability"": 4.868734523655319e-06, ""nll"": 12.23267650604248}, {""position"": 3, ""token_id"": 11747, ""token"": ""mio"", ""probability"": 0.013033524086993804, ""nll"": 4.340230464935303}, {""position"": 4, ""token_id"": 1753, ""token"": ""logÃŃa"", ""probability"": 0.0022789463448183774, ""nll"": 6.084042072296143}]",34.65264320373535,6.93052864074707,8.923768046828831e-16,0.0009774839939181825,1023.0346545026928
spanishLLM,293,173,test_gold,"Los principales síntomas de Covid eran fiebre, tos y dificultad para respirar.","Los principales síntomas de Covid eran fiebre, tos y dificultad para", respirar,respirar,"respirar,",1,[15524],"[{""position"": 0, ""token_id"": 15524, ""token"": ""Ġrespirar"", ""probability"": 0.14478087880431478, ""nll"": 1.932533860206604}]",1.932533860206604,1.932533860206604,0.14478087880431478,0.14478087880431478,6.9069894329871815
spanishLLM,294,174,test_gold,Giovanni Escalante fue representante de la OPS en Uruguay.,Giovanni Escalante fue representante de la OPS en, Uruguay,Uruguay,฀,4,"[221, 53, 4562, 6143]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.015240356650690422, ""nll"": 4.183808326721191}, {""position"": 1, ""token_id"": 53, ""token"": ""U"", ""probability"": 0.0020580820021421616, ""nll"": 6.185980796813965}, {""position"": 2, ""token_id"": 4562, ""token"": ""ru"", ""probability"": 3.338179436247157e-05, ""nll"": 10.307499885559082}, {""position"": 3, ""token_id"": 6143, ""token"": ""guay"", ""probability"": 1.193887071656096e-06, ""nll"": 13.638296127319336}]",34.315585136413574,8.578896284103394,1.2500596354011337e-15,0.000188032397264938,5318.232467094477
spanishLLM,295,181,test_gold,Sao Paulo fue el estado de Brasil con más casos de Covid.,Sao Paulo fue el estado de Brasil con más casos de, Covid,Covid,desempleo,4,"[221, 35, 79, 1850]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.018387376879137794, ""nll"": 3.996090888977051}, {""position"": 1, ""token_id"": 35, ""token"": ""C"", ""probability"": 0.0014820147513772727, ""nll"": 6.514352798461914}, {""position"": 2, ""token_id"": 79, ""token"": ""o"", ""probability"": 0.00017334795969490565, ""nll"": 8.660209655761719}, {""position"": 3, ""token_id"": 1850, ""token"": ""vid"", ""probability"": 1.9919364542628506e-05, ""nll"": 10.82381820678711}]",29.994471549987793,7.498617887496948,9.409499385616842e-14,0.0005538493234750663,1805.5452225266083
spanishLLM,296,184,test_gold,En Brasil se administró la vacuna Sinovac.,En Brasil se administró la vacuna, Sinovac,Sinovac,contra,4,"[221, 51, 920, 15147]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.011408399904577312, ""nll"": 4.473405361175537}, {""position"": 1, ""token_id"": 51, ""token"": ""S"", ""probability"": 0.0014615916927243175, ""nll"": 6.528229236602783}, {""position"": 2, ""token_id"": 920, ""token"": ""ino"", ""probability"": 5.663213181647617e-06, ""nll"": 12.08151912689209}, {""position"": 3, ""token_id"": 15147, ""token"": ""vac"", ""probability"": 0.0011740439740403495, ""nll"": 6.74730110168457}]",29.83045482635498,7.457613706588745,1.108659228053804e-13,0.0005770314963281104,1733.0076544580543
spanishLLM,297,186,test_gold,"Brasil fue uno de los países con más casos de COVID-19 en el mundo, junto a Estados Unidos y la India.","Brasil fue uno de los países con más casos de COVID-19 en el mundo, junto a Estados Unidos y la", India,India,฀,4,"[221, 41, 78, 1278]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.006605002394261569, ""nll"": 5.019927978515625}, {""position"": 1, ""token_id"": 41, ""token"": ""I"", ""probability"": 0.002014161230520407, ""nll"": 6.207552433013916}, {""position"": 2, ""token_id"": 78, ""token"": ""n"", ""probability"": 0.00011651591097149635, ""nll"": 9.057482719421387}, {""position"": 3, ""token_id"": 1278, ""token"": ""dia"", ""probability"": 0.00015634195543458334, ""nll"": 8.76346492767334}]",29.048428058624268,7.262107014656067,2.423416085329785e-13,0.0007016281363029249,1425.256411849844
spanishLLM,298,193,test_gold,Juan Carlos Blanco fue asistente técnico de Jorge Giordano.,Juan Carlos Blanco fue asistente técnico de Jorge, Giordano,Giordano,ción,5,"[221, 39, 715, 68, 914]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.0017716397267193795, ""nll"": 6.335849761962891}, {""position"": 1, ""token_id"": 39, ""token"": ""G"", ""probability"": 0.0018382247852724294, ""nll"": 6.298954963684082}, {""position"": 2, ""token_id"": 715, ""token"": ""ior"", ""probability"": 5.47419866586961e-05, ""nll"": 9.81287956237793}, {""position"": 3, ""token_id"": 68, ""token"": ""d"", ""probability"": 1.9600848165862252e-06, ""nll"": 13.142522811889648}, {""position"": 4, ""token_id"": 914, ""token"": ""ano"", ""probability"": 0.00823706745791432, ""nll"": 4.7991108894348145}]",40.389317989349365,8.077863597869873,2.8783398430165632e-18,0.00031033332448431603,3222.3416600898727
spanishLLM,299,196,test_gold,El riesgo de expansión del Covid-19 aumentó.,El riesgo de expansión del Covid-19, aumentó,aumentó,),1,[10127],"[{""position"": 0, ""token_id"": 10127, ""token"": ""ĠaumentÃ³"", ""probability"": 1.0642369714859988e-05, ""nll"": 11.450667381286621}]",11.450667381286621,11.450667381286621,1.0642369714859988e-05,1.0642369714859988e-05,93964.03496522918
spanishLLM,300,2,test_gold,Los jugadores de Nacional estuvieron aislados por una semana.,Los jugadores de Nacional estuvieron aislados por una, semana,semana,"parte,",1,[2843],"[{""position"": 0, ""token_id"": 2843, ""token"": ""Ġsemana"", ""probability"": 0.00035323293205693525, ""nll"": 7.94838285446167}]",7.94838285446167,7.94838285446167,0.00035323293205693525,0.00035323293205693525,2830.9931188375626
spanishLLM,301,20,test_gold,Los dirigentes del SUNCA se reunieron con los representantes de las cámaras empresariales.,Los dirigentes del SUNCA se reunieron con los representantes de las cámaras, empresariales,empresariales,de,1,[10234],"[{""position"": 0, ""token_id"": 10234, ""token"": ""Ġempresariales"", ""probability"": 0.0008332859753323059, ""nll"": 7.0901336669921875}]",7.0901336669921875,7.0901336669921875,0.0008332859753323059,0.0008332859753323059,1200.068199397224
spanishLLM,302,200,test_gold,El primer caso de Covid-19 en el África Subsahariana se detectó.,El primer caso de Covid-19 en el África Subsahariana se, detectó,detectó,refiere,2,"[5212, 995]","[{""position"": 0, ""token_id"": 5212, ""token"": ""Ġdetec"", ""probability"": 8.209967000232157e-05, ""nll"": 9.407576560974121}, {""position"": 1, ""token_id"": 995, ""token"": ""tÃ³"", ""probability"": 0.03322868740512804, ""nll"": 3.404341697692871}]",12.811918258666992,6.405959129333496,2.728064270571311e-06,0.001651685281938212,605.4422176763146
spanishLLM,303,201,test_gold,Brasil es el primer país de Latinoamérica en haber presentado un caso de COVID-19.,Brasil es el primer país de Latinoamérica en haber presentado un caso de, COVID-19,COVID-19,"iceberg,",8,"[221, 35, 47, 54, 41, 36, 13, 755]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.08085758283457983, ""nll"": 2.515065908432007}, {""position"": 1, ""token_id"": 35, ""token"": ""C"", ""probability"": 5.082473403498787e-06, ""nll"": 12.189712524414062}, {""position"": 2, ""token_id"": 47, ""token"": ""O"", ""probability"": 2.9610583246348043e-07, ""nll"": 15.032548904418945}, {""position"": 3, ""token_id"": 54, ""token"": ""V"", ""probability"": 2.629541577267354e-07, ""nll"": 15.151286125183105}, {""position"": 4, ""token_id"": 41, ""token"": ""I"", ""probability"": 2.090306409307334e-07, ""nll"": 15.38078498840332}, {""position"": 5, ""token_id"": 36, ""token"": ""D"", ""probability"": 1.562551142178834e-07, ""nll"": 15.671775817871094}, {""position"": 6, ""token_id"": 13, ""token"": ""-"", ""probability"": 0.002013307591935901, ""nll"": 6.207976341247559}, {""position"": 7, ""token_id"": 755, ""token"": ""19"", ""probability"": 0.0006877370310893396, ""nll"": 7.282104015350342}]",89.43125462532043,11.178906828165054,1.4471035420500757e-39,1.396569170919522e-05,71604.04373967278
spanishLLM,304,202,test_gold,México fue el segundo país de Latinoamérica en presentar un caso de Covid.,México fue el segundo país de Latinoamérica en presentar un caso de, Covid,Covid,"iceberg,",4,"[221, 35, 79, 1850]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.04032717025123357, ""nll"": 3.2107298374176025}, {""position"": 1, ""token_id"": 35, ""token"": ""C"", ""probability"": 9.860875724784359e-06, ""nll"": 11.526935577392578}, {""position"": 2, ""token_id"": 79, ""token"": ""o"", ""probability"": 0.0009287275122269085, ""nll"": 6.981695175170898}, {""position"": 3, ""token_id"": 1850, ""token"": ""vid"", ""probability"": 1.452359230070391e-05, ""nll"": 11.13973617553711}]",32.85909676551819,8.214774191379547,5.36383728001967e-15,0.000270625613731641,3695.141735518148
spanishLLM,305,203,test_gold,Jorge Quian fue subsecretario de Salud Pública.,Jorge Quian fue subsecretario de Salud, Pública,Pública,icas฀,3,"[221, 48, 1590]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.16085962612667323, ""nll"": 1.8272231817245483}, {""position"": 1, ""token_id"": 48, ""token"": ""P"", ""probability"": 0.00034620940170592866, ""nll"": 7.968466758728027}, {""position"": 2, ""token_id"": 1590, ""token"": ""Ãºblica"", ""probability"": 3.2352520905863853e-07, ""nll"": 14.943988800048828}]",24.739678740501404,8.246559580167135,1.8017479597187074e-11,0.0002621589443903942,3814.4798085197094
spanishLLM,306,206,test_gold,Los casos graves de coronavirus eran poco frecuentes.,Los casos graves de coronavirus eran poco, frecuentes,frecuentes,frecuentes,1,[7928],"[{""position"": 0, ""token_id"": 7928, ""token"": ""Ġfrecuentes"", ""probability"": 0.3619303317974563, ""nll"": 1.016303539276123}]",1.016303539276123,1.016303539276123,0.3619303317974563,0.3619303317974563,2.7629626813361985
spanishLLM,307,212,test_gold,"Las medidas solicitadas buscan proteger a mujeres, niñas, niños y adolescentes.","Las medidas solicitadas buscan proteger a mujeres, niñas, niños y", adolescentes,adolescentes,"adolescentes,",1,[8802],"[{""position"": 0, ""token_id"": 8802, ""token"": ""Ġadolescentes"", ""probability"": 0.4534403601903176, ""nll"": 0.7908915281295776}]",0.7908915281295776,0.7908915281295776,0.4534403601903176,0.4534403601903176,2.2053616920652606
spanishLLM,308,216,test_gold,Tedros Adhanom Ghebreyesus fue director de la OMS.,Tedros Adhanom Ghebreyesus fue director de la, OMS,OMS,agencia,4,"[221, 47, 45, 51]","[{""position"": 0, ""token_id"": 221, ""token"": ""Ġ"", ""probability"": 0.0029510930753344294, ""nll"": 5.825579643249512}, {""position"": 1, ""token_id"": 47, ""token"": ""O"", ""probability"": 0.00033941663151313003, ""nll"": 7.988282203674316}, {""position"": 2, ""token_id"": 45, ""token"": ""M"", ""probability"": 2.841274299764884e-07, ""nll"": 15.073843002319336}, {""position"": 3, ""token_id"": 51, ""token"": ""S"", ""probability"": 2.6668478721975434e-07, ""nll"": 15.137198448181152}]",44.024903297424316,11.006225824356079,7.58974931440232e-20,1.6598041950368332e-05,60248.0704043412
